,radiant_1,radiant_2,radiant_3,radiant_4,radiant_5,dire_1,dire_2,dire_3,dire_4,dire_5,radiant_win,match_id
10116,100,106,119,16,18,102,113,31,22,86,1,3905475627
10117,76,5,35,16,72,2,100,104,17,14,0,3905475628
10118,21,53,5,23,2,114,29,101,44,119,1,3905475630
10119,30,107,11,35,41,45,46,2,1,68,0,3905475635
10120,6,48,81,74,119,99,88,34,23,26,0,3905475636
10121,84,22,69,114,5,14,35,72,23,88,1,3905475638
10122,10,93,4,35,6,14,23,71,40,76,1,3905475639
10123,104,1,35,97,48,14,91,114,11,93,0,3905475641
10124,68,4,8,14,105,10,107,3,93,99,1,3905475646
10125,113,48,45,62,42,36,72,5,88,8,0,3905475647
10126,67,59,104,75,111,41,32,21,27,35,1,3905475674
10127,63,104,86,110,14,49,20,94,31,32,0,3905475677
10128,12,107,50,8,120,64,88,10,39,110,1,3905475679
10129,2,41,31,71,56,42,48,104,21,17,1,3905475680
10130,30,102,14,1,34,67,6,5,73,47,1,3905475681
10131,27,41,76,59,74,99,34,35,16,104,0,3905475683
10132,1,22,27,65,23,74,48,29,75,3,0,3905475684
10133,119,108,22,48,41,53,8,33,10,9,0,3905475685
10134,17,44,101,26,109,102,11,41,5,14,0,3905475689
10135,114,101,84,23,12,93,5,20,32,39,0,3905475690
10136,85,16,18,26,35,32,72,67,108,51,0,3905475691
10137,39,9,93,57,14,27,75,99,74,8,1,3905475693
10138,105,42,44,17,87,7,11,99,30,41,1,3905475694
10139,64,74,63,14,41,22,67,101,8,2,0,3905475695
10140,42,12,27,74,108,29,70,22,8,64,0,3905475697
10141,17,99,78,93,7,27,31,6,35,21,0,3905475717
10142,98,44,18,63,47,48,99,112,34,8,1,3905475720
10143,112,108,27,94,81,47,35,9,32,14,1,3905475722
10144,104,5,46,44,99,25,7,93,9,49,1,3905475723
10145,6,8,95,41,7,93,74,104,5,14,1,3905475724
10146,64,79,23,63,1,69,22,7,93,26,0,3905475726
10147,22,47,77,12,84,6,2,34,104,7,1,3905475728
10148,64,21,111,1,74,88,40,60,4,48,0,3905475729
10149,56,86,44,2,62,41,17,7,63,68,1,3905475731
10150,64,8,51,23,7,36,29,41,53,26,0,3905475733
10151,40,11,64,8,49,30,20,12,96,74,0,3905475736
10152,49,60,111,74,14,95,105,69,22,104,1,3905475737
10153,64,93,21,85,49,87,74,101,8,44,1,3905475740
10154,21,18,86,93,100,2,5,91,52,14,0,3905475742
10155,74,9,2,22,114,16,71,75,99,56,0,3905475744
10156,1,101,47,74,40,26,35,32,56,10,1,3905475745
10157,42,57,34,114,11,62,6,99,8,71,0,3905475748
10158,94,104,102,27,5,42,93,53,46,22,0,3905475749
10159,17,103,81,99,3,46,94,42,63,40,0,3905475754
10160,20,98,87,60,23,44,49,104,9,26,1,3905475785
10161,22,119,48,16,88,9,45,73,68,18,1,3905475786
10162,36,57,12,93,22,106,48,14,56,103,0,3905475789
10163,14,114,42,59,64,35,7,108,48,20,0,3905475790
10164,81,88,1,34,31,48,30,41,110,38,1,3905475792
10165,17,23,4,5,12,101,110,20,18,43,0,3905475793
10166,4,1,20,49,10,48,23,120,106,32,1,3905475794
10167,23,3,71,18,41,21,10,14,119,81,0,3905475795
10168,99,86,25,48,84,44,14,35,51,30,1,3905475797
10169,31,7,14,35,8,104,48,23,17,25,1,3905475800
10170,48,25,109,26,30,22,12,40,113,5,0,3905475802
10171,49,105,108,9,93,103,3,21,104,86,1,3905475803
10172,30,104,88,7,10,20,11,42,75,14,0,3905475823
10173,30,56,6,113,63,25,44,72,53,95,0,3905475828
10174,5,35,102,42,63,28,30,75,33,4,1,3905475829
10175,112,3,73,62,4,17,8,14,26,99,0,3905475831
10176,86,35,74,6,29,14,102,28,77,44,1,3905475833
10177,108,58,23,2,14,5,64,8,44,57,0,3905475835
10178,99,41,104,35,36,58,4,54,74,93,1,3905475837
10179,45,98,91,18,70,81,23,1,57,35,1,3905475838
10180,21,98,93,100,71,22,4,51,59,14,0,3905475842
10181,18,28,14,90,36,88,7,21,67,8,0,3905475844
10182,74,75,35,71,12,8,50,7,99,23,0,3905475846
10183,74,103,7,4,106,35,51,97,10,101,1,3905475862
10184,119,89,40,5,35,47,7,85,48,13,1,3905475863
10185,34,44,107,64,47,63,84,99,8,25,0,3905475864
10186,52,119,46,39,69,34,84,57,48,22,0,3905475866
10187,31,93,9,26,74,11,97,62,8,75,0,3905475868
10188,39,114,14,7,94,12,48,112,62,2,0,3905475872
10189,23,7,93,106,85,35,67,104,26,3,0,3905475873
10190,110,21,112,100,63,26,95,5,22,99,0,3905475874
10191,75,15,88,14,21,100,76,69,54,4,1,3905475881
10192,114,32,4,35,56,17,19,13,2,67,0,3905475883
10193,55,56,8,49,23,21,84,41,94,22,0,3905475890
10194,47,2,86,54,4,39,63,84,101,72,1,3905475891
10195,5,70,46,63,91,88,11,21,110,54,0,3905475893
10196,48,98,44,31,42,114,7,8,35,26,1,3905475923
10197,12,13,26,16,98,2,5,51,75,54,0,3905475924
10198,59,101,16,41,7,22,6,45,96,14,0,3905475925
10199,77,86,74,110,23,25,95,100,9,21,1,3905475927
10200,9,75,43,41,22,16,44,94,99,34,0,3905475928
10201,72,69,104,15,111,53,21,49,14,41,0,3905475934
10202,94,75,74,6,57,8,104,35,87,54,1,3905475935
10203,99,18,27,28,74,14,110,93,23,38,0,3905475939
10204,93,33,16,108,34,6,31,23,60,37,1,3905475942
10205,8,84,62,120,4,32,44,21,36,40,0,3905475945
10206,86,21,101,63,44,47,69,30,22,4,0,3905475946
10207,108,31,28,41,25,49,84,59,114,35,0,3905475948
10208,7,9,8,43,79,32,39,71,22,97,1,3905475971
10209,30,47,44,27,35,71,4,8,17,59,1,3905475972
10210,119,23,97,106,4,94,26,3,63,70,1,3905475973
10211,71,63,25,8,62,51,14,26,15,119,1,3905475975
10212,14,110,30,101,44,8,74,75,97,86,0,3905475977
10213,30,93,85,101,74,95,60,87,22,7,1,3905475978
10214,8,11,23,2,57,119,91,34,1,7,1,3905475979
10215,23,64,26,67,33,94,8,35,71,25,1,3905475980
10216,25,77,52,20,93,99,84,30,44,11,0,3905475986
10217,45,104,30,23,22,14,35,6,99,53,0,3905475988
10218,42,25,92,62,7,14,44,41,20,32,1,3905475989
10219,4,100,72,5,1,6,33,41,74,59,1,3905476010
10220,41,62,45,36,11,32,14,101,93,22,0,3905476011
10221,23,4,2,62,22,8,32,35,27,75,0,3905476013
10222,7,85,25,8,31,11,87,41,35,110,0,3905476014
10223,50,49,20,104,39,63,44,59,41,14,0,3905476015
10224,98,48,76,14,32,22,7,10,59,42,0,3905476016
10225,52,12,47,40,71,30,35,14,1,63,0,3905476019
10226,51,64,25,104,41,57,17,14,19,56,1,3905476021
10227,4,35,14,27,41,40,93,30,6,7,1,3905476022
10228,76,7,47,21,65,110,6,93,32,14,1,3905476024
10229,81,35,22,4,67,41,44,5,98,23,0,3905476051
10230,104,26,57,41,23,89,108,8,47,37,1,3905476053
10231,86,72,10,32,34,27,26,67,14,104,0,3905476054
10232,93,31,33,100,39,22,12,28,104,25,0,3905476055
10233,67,26,22,32,84,14,8,28,34,114,1,3905476056
10234,56,28,112,41,34,8,11,14,31,35,1,3905476061
10235,8,103,17,87,120,11,62,93,7,12,1,3905476077
10236,9,104,36,72,11,35,1,54,93,64,1,3905476080
10237,14,41,5,93,99,18,4,6,44,2,1,3905476081
10238,63,95,61,5,108,53,27,22,18,10,1,3905476088
10239,2,46,114,1,30,101,93,29,41,95,0,3905476089
10240,31,20,76,41,36,53,35,16,49,14,0,3905476091
10241,44,105,23,8,93,12,1,35,11,2,1,3905476093
10242,68,45,2,17,4,43,9,14,6,59,1,3905476094
10243,62,2,109,50,76,93,49,34,68,87,0,3905476096
10244,28,39,100,35,73,114,14,42,32,34,0,3905476097
10245,8,81,48,21,114,1,35,71,32,74,0,3905476098
10246,106,14,77,112,21,35,88,87,11,104,1,3905476100
10247,67,75,7,49,56,63,16,8,62,106,0,3905476101
10248,32,23,104,30,36,26,88,35,1,4,0,3905476136
10249,17,94,14,29,84,16,86,8,35,37,0,3905476137
10250,14,99,21,5,67,8,73,74,20,97,1,3905476138
10251,27,18,48,113,5,3,6,26,101,41,0,3905476139
10252,21,93,90,84,74,97,18,73,4,32,1,3905476140
10253,95,96,48,35,112,2,7,8,47,69,0,3905476142
10254,14,27,44,9,78,7,22,101,48,41,1,3905476145
10255,23,102,82,20,71,47,114,26,104,9,1,3905476147
10256,18,11,95,20,22,14,35,63,114,27,0,3905476148
10257,14,96,99,44,22,35,2,30,71,109,0,3905476163
10258,23,12,7,50,95,102,105,107,2,89,1,3905476164
10259,93,49,50,2,7,25,30,21,11,32,1,3905476165
10260,1,71,48,53,35,8,114,13,68,44,0,3905476171
10261,41,72,50,22,71,8,17,95,32,26,0,3905476177
10262,95,28,35,71,4,62,56,45,22,41,0,3905476178
10263,53,76,7,4,74,99,26,8,2,1,0,3905476179
10264,76,69,34,48,107,11,5,65,99,12,0,3905476181
10265,29,95,35,5,51,60,34,70,2,26,0,3905476184
10266,32,40,86,67,101,8,106,103,108,14,1,3905476191
10267,1,11,5,97,45,22,107,65,106,14,0,3905476193
10268,76,67,98,86,35,14,1,21,104,26,1,3905476218
10269,99,8,34,63,119,101,5,27,4,41,1,3905476220
10270,93,2,73,71,27,12,64,104,112,81,0,3905476221
10271,69,11,48,86,42,30,14,21,93,23,0,3905476222
10272,5,93,102,22,44,32,104,54,12,14,1,3905476223
10273,14,28,106,9,37,16,69,93,8,62,0,3905476225
10274,39,1,97,13,48,21,101,20,26,19,0,3905476227
10275,22,26,32,7,23,52,84,54,99,59,1,3905476228
10276,74,22,79,11,16,33,80,34,99,38,0,3905476232
10277,32,93,6,42,35,44,8,7,46,102,1,3905476233
10278,103,14,96,35,81,22,93,11,7,97,1,3905476234
10279,114,94,26,8,11,1,104,39,5,4,0,3905476235
10280,100,106,22,40,78,82,31,59,37,88,0,3905476237
10281,98,44,35,37,86,10,33,34,99,75,1,3905476238
10282,8,11,90,112,99,2,93,114,56,119,0,3905476239
10283,9,44,87,21,23,96,101,11,35,14,0,3905476242
10284,8,25,6,39,48,14,35,71,114,15,1,3905476243
10285,78,31,7,42,21,112,106,14,8,54,1,3905476244
10286,11,1,9,88,2,14,35,23,63,75,0,3905476264
10287,52,14,44,57,39,11,5,8,68,59,0,3905476266
10288,44,110,25,120,93,84,59,57,16,39,1,3905476267
10289,104,8,5,108,39,11,81,18,114,9,1,3905476271
10290,74,14,54,71,104,86,100,16,11,44,1,3905476272
10291,35,110,48,106,7,51,8,20,11,67,1,3905476274
10292,11,8,48,71,101,15,25,14,95,112,1,3905476278
10293,35,51,119,12,26,1,107,9,17,7,1,3905476279
10294,42,35,27,2,12,44,93,95,32,81,0,3905476281
10295,67,99,39,47,114,16,5,104,59,56,1,3905476282
10296,34,70,27,71,75,41,11,14,80,29,1,3905476286
10297,10,88,35,7,9,18,113,97,44,33,1,3905476288
10298,14,53,17,88,8,114,41,45,21,10,0,3905476290
10299,44,105,93,14,51,48,7,119,99,43,1,3905476311
10300,93,11,99,36,21,4,10,105,26,2,1,3905476312
10301,44,12,4,100,14,22,73,69,57,20,0,3905476313
10302,83,44,14,67,22,53,84,1,74,35,1,3905476317
10303,14,101,72,84,49,55,12,79,83,22,0,3905476320
10304,114,21,41,88,14,53,72,63,30,25,0,3905476326
10305,28,7,23,31,17,34,104,32,27,93,1,3905476327
10306,35,93,14,101,71,7,27,46,62,95,1,3905476330
10307,88,49,22,94,30,104,29,41,84,35,1,3905476334
10308,17,111,67,27,104,21,14,44,114,1,1,3905476335
10309,18,47,51,74,75,41,22,15,5,23,1,3905476337
10310,114,54,23,52,111,40,48,119,22,2,0,3905476352
10311,2,12,106,14,5,30,61,9,63,23,1,3905476353
10312,101,18,114,43,12,6,27,8,11,85,1,3905476356
10313,76,85,93,49,20,34,88,48,58,62,1,3905476359
10314,62,36,40,119,72,9,44,110,11,45,0,3905476361
10315,83,114,99,74,41,76,26,54,2,88,1,3905476363
10316,72,104,99,16,39,86,69,106,8,21,0,3905476367
10317,16,59,2,35,57,18,31,19,15,41,1,3905476368
10318,99,12,46,57,20,1,9,53,33,23,1,3905476397
10319,28,48,45,74,90,47,105,41,56,5,0,3905476402
10320,44,4,31,74,41,2,35,42,69,102,0,3905476404
10321,106,53,12,14,86,94,2,75,29,101,1,3905476406
10322,75,67,107,49,2,84,22,104,114,106,1,3905476408
10323,23,51,48,20,84,27,2,109,76,75,0,3905476409
10324,74,78,120,72,48,56,45,8,28,87,1,3905476410
10325,75,93,11,42,5,104,31,41,110,46,1,3905476412
10326,120,27,49,53,25,91,87,32,114,8,0,3905476414
10327,16,84,75,22,93,23,45,99,54,30,1,3905476418
10328,97,111,94,10,31,47,4,103,68,25,0,3905476419
10329,17,63,20,33,70,84,28,81,76,14,1,3905476420
10330,93,16,21,23,14,22,58,113,26,8,1,3905476421
10331,57,21,100,11,48,27,13,44,103,74,0,3905476422
10332,7,56,42,64,34,9,4,10,32,22,0,3905476423
10333,22,64,98,20,76,74,63,71,2,35,0,3905476424
10334,72,4,11,40,89,8,75,21,104,2,1,3905476425
10335,33,22,76,7,97,9,86,98,87,32,0,3905476430
10336,22,30,48,23,32,14,93,26,74,95,1,3905476443
10337,8,2,11,7,90,1,18,94,30,76,1,3905476445
10338,25,14,99,6,72,101,18,30,44,8,1,3905476450
10339,14,8,7,62,2,42,56,52,40,9,1,3905476451
10340,44,60,11,4,100,8,16,26,76,104,1,3905476454
10341,12,76,105,9,7,113,108,14,4,35,0,3905476456
10342,25,70,45,56,104,41,39,26,96,14,1,3905476458
10343,44,9,108,71,4,40,1,27,2,93,1,3905476459
10344,87,114,48,105,23,54,71,65,7,76,0,3905476461
10345,35,97,94,6,84,95,29,39,10,102,1,3905476462
10346,54,71,21,64,22,2,35,50,41,104,1,3905476482
10347,68,54,14,81,74,36,6,48,101,27,0,3905476483
10348,32,31,47,74,67,2,5,93,42,14,1,3905476485
10349,51,106,23,21,26,93,22,76,88,119,0,3905476490
10350,14,109,34,30,49,93,51,21,88,46,1,3905476493
10351,14,30,67,80,22,71,6,31,48,29,1,3905476496
10352,70,79,28,35,47,48,99,50,72,43,1,3905476500
10353,35,22,1,85,6,74,11,42,48,2,0,3905476501
10354,47,30,62,93,8,100,35,32,119,11,1,3905476502
10355,99,75,8,59,32,35,4,14,47,25,0,3905476504
10356,17,14,5,21,10,111,1,120,34,31,1,3905476508
10357,6,72,69,44,50,119,76,81,32,10,0,3905476511
10358,11,23,114,99,44,98,26,67,14,39,0,3905476512
10359,49,11,67,20,111,35,95,114,99,36,1,3905476527
10360,51,27,2,21,93,59,99,95,90,50,0,3905476528
10361,11,36,26,8,120,54,14,25,31,2,0,3905476529
10362,32,81,13,54,75,14,23,5,22,41,0,3905476531
10363,76,26,21,32,82,11,48,62,35,22,0,3905476532
10364,69,46,57,27,48,8,105,99,101,73,1,3905476534
10365,49,74,6,101,20,104,48,5,35,105,1,3905476535
10366,101,75,44,7,25,6,48,20,85,106,0,3905476536
10367,11,22,44,50,96,8,39,60,26,77,1,3905476539
10368,10,6,119,11,23,9,35,42,14,41,0,3905476541
10369,69,41,73,14,11,74,75,104,68,61,1,3905476545
10370,96,42,5,41,25,30,12,99,21,75,1,3905476546
10371,44,17,3,10,42,83,51,106,119,48,0,3905476547
10372,37,69,104,9,3,17,70,14,35,10,1,3905476548
10373,14,101,96,44,11,86,42,109,8,74,1,3905476549
10374,1,105,7,76,4,6,14,63,12,19,1,3905476551
10375,119,11,32,107,8,106,41,62,99,25,0,3905476577
10376,17,84,81,54,74,11,56,52,23,42,0,3905476578
10377,29,93,14,99,106,85,56,114,19,104,1,3905476581
10378,41,22,120,9,33,57,30,99,49,26,1,3905476583
10379,7,47,99,9,10,46,107,32,88,81,1,3905476584
10380,44,70,101,47,22,14,2,27,94,9,0,3905476587
10381,7,44,28,100,56,105,4,14,94,2,0,3905476589
10382,84,67,97,23,119,34,48,100,26,69,1,3905476590
10383,10,74,104,23,92,39,25,54,14,70,1,3905476592
10384,95,5,18,12,49,23,63,1,7,14,1,3905476594
10385,114,17,64,22,35,70,8,11,5,12,1,3905476597
10386,45,48,34,99,52,72,101,35,110,13,0,3905476598
10387,43,14,8,4,21,67,1,75,36,22,1,3905476600
10388,105,95,90,108,17,54,83,41,32,74,1,3905476604
10389,23,1,55,3,39,32,97,76,5,4,1,3905476606
10390,74,87,23,18,12,80,113,7,86,106,1,3905476607
10391,112,30,11,44,97,87,101,39,106,1,0,3905476610
10392,112,113,51,74,20,42,105,7,9,119,1,3905476611
10393,26,81,39,83,114,4,1,44,74,23,1,3905476612
10394,71,120,48,22,64,87,69,11,14,10,0,3905476613
10395,43,44,21,109,2,8,101,47,7,72,0,3905476637
10396,9,32,94,18,14,35,97,104,28,48,0,3905476639
10397,8,10,108,28,26,32,60,83,11,23,1,3905476641
10398,8,45,25,105,108,12,10,2,39,79,0,3905476643
10399,31,97,44,37,14,86,105,18,8,78,1,3905476644
10400,10,85,101,34,53,64,38,77,23,100,1,3905476647
10401,3,32,4,74,22,36,51,8,2,1,0,3905476648
10402,94,23,100,21,84,2,119,48,74,28,0,3905476649
10403,21,63,35,54,50,93,1,75,48,30,0,3905476656
10404,8,47,3,71,10,84,72,2,25,87,0,3905476658
10405,16,104,54,101,74,84,34,28,95,14,1,3905476659
10406,12,93,75,45,34,21,104,7,64,18,1,3905476663
10407,95,23,7,106,39,14,17,75,29,12,1,3905476665
10408,48,74,33,7,28,14,6,17,10,27,0,3905476693
10409,114,5,95,4,35,44,87,40,85,39,1,3905476696
10410,14,92,54,76,86,4,28,44,11,35,1,3905476700
10411,74,110,62,6,93,44,50,35,81,9,0,3905476702
10412,110,12,104,47,87,114,14,64,39,88,1,3905476704
10413,106,32,75,14,7,76,119,84,22,9,0,3905476714
10414,6,11,63,28,87,93,101,120,7,82,1,3905476716
10415,75,1,88,16,90,72,91,35,23,22,1,3905476735
10416,11,97,21,4,31,93,35,44,48,14,0,3905476740
10417,2,22,50,67,85,14,74,69,93,101,0,3905476742
10418,67,71,42,17,14,75,15,104,39,90,1,3905476746
10419,34,58,104,70,107,17,1,4,51,85,0,3905476747
10420,105,36,54,41,74,21,71,2,99,57,1,3905476750
10421,48,22,81,4,92,6,76,51,86,7,1,3905476752
10422,30,40,39,54,44,63,74,19,48,14,0,3905476754
10423,40,47,35,3,31,99,75,109,16,26,0,3905476755
10424,27,6,35,30,101,48,42,52,14,17,0,3905476780
10425,74,22,44,86,81,23,6,34,7,26,1,3905476781
10426,22,9,6,111,120,87,74,4,53,44,1,3905476785
10427,11,25,5,8,2,31,94,13,18,84,1,3905476788
10428,74,81,5,48,44,104,71,57,36,80,1,3905476789
10429,5,93,35,28,32,21,2,27,50,48,0,3905476792
10430,62,23,86,69,67,82,8,30,32,14,1,3905476794
10431,26,71,32,6,10,35,14,27,23,114,1,3905476798
10432,5,93,34,16,71,120,79,22,84,48,1,3905476815
10433,28,5,84,18,46,72,2,17,32,36,1,3905476816
10434,74,29,92,7,6,113,31,71,13,51,0,3905476819
10435,94,79,7,106,110,14,4,1,9,35,0,3905476820
10436,74,84,21,68,1,93,36,35,102,101,1,3905476821
10437,84,114,45,17,6,26,95,25,35,14,0,3905476826
10438,101,20,1,64,39,8,7,110,19,107,0,3905476852
10439,106,48,8,14,30,62,79,20,6,44,1,3905476855
10440,14,11,97,7,31,32,112,67,8,21,0,3905476858
10441,14,104,2,80,28,74,4,36,1,99,0,3905476859
10442,28,93,71,36,74,14,60,33,18,35,0,3905476860
10443,114,43,44,7,22,71,74,3,12,2,1,3905476862
10444,70,113,57,67,35,10,74,8,30,14,1,3905476863
10445,33,104,32,44,17,93,22,35,99,71,1,3905476864
10446,1,7,23,109,14,2,15,5,74,6,1,3905476868
10447,72,7,113,5,71,75,14,77,84,73,0,3905476870
10448,4,114,63,53,93,101,49,56,10,80,1,3905476872
10449,70,63,5,23,25,21,11,94,50,69,0,3905476874
10450,32,14,49,30,21,41,4,11,84,48,0,3905476875
10451,70,62,26,99,35,32,76,53,44,11,1,3905476876
10452,5,74,14,4,61,7,93,39,30,99,1,3905476897
10453,101,2,106,21,42,11,93,4,22,49,0,3905476899
10454,51,1,2,76,86,4,8,21,22,32,0,3905476903
10455,27,25,41,31,4,39,23,1,110,32,0,3905476904
10456,8,47,27,16,100,18,113,30,28,40,1,3905476911
10457,96,35,34,5,100,32,20,57,8,104,0,3905476913
10458,22,57,35,5,32,8,45,119,28,73,1,3905476914
10459,68,63,93,87,88,48,35,8,14,85,0,3905476917
10460,67,40,11,21,35,64,47,44,114,49,1,3905476936
10461,29,36,91,22,93,54,14,17,32,56,0,3905476937
10462,75,12,26,1,13,39,35,33,7,99,1,3905476940
10463,7,75,48,104,72,11,59,81,42,64,0,3905476944
10464,31,1,57,93,83,5,42,4,75,109,1,3905476945
10465,25,18,13,14,32,78,72,57,42,49,0,3905476947
10466,53,21,51,99,11,72,23,14,119,22,0,3905476950
10467,88,68,74,41,12,119,7,21,47,109,1,3905476951
10468,51,22,26,71,48,8,60,17,52,21,1,3905476952
10469,35,42,70,14,41,104,99,26,27,74,0,3905476966
10470,40,75,114,104,35,6,95,76,41,57,1,3905476968
10471,14,34,67,104,63,114,80,35,62,21,1,3905476969
10472,27,44,102,20,17,4,31,2,80,41,1,3905476973
10473,23,64,63,10,49,41,62,99,11,5,1,3905476976
10474,86,41,29,16,104,81,17,33,64,58,1,3905476977
10475,86,11,32,71,44,22,99,104,6,62,0,3905476978
10476,12,119,59,42,106,75,10,11,22,35,1,3905476979
10477,48,86,74,23,96,36,16,93,5,69,0,3905477006
10478,95,104,91,63,35,21,42,7,49,112,0,3905477007
10479,44,60,21,48,90,73,35,14,5,74,1,3905477012
10480,8,110,26,17,14,11,101,32,95,98,1,3905477014
10481,27,15,14,16,23,21,68,71,28,114,0,3905477016
10482,114,76,8,90,41,23,101,7,12,2,0,3905477022
10483,22,23,102,11,48,101,50,39,8,108,1,3905477024
10484,104,93,75,100,11,74,32,42,119,21,0,3905477025
10485,75,99,106,41,5,8,84,17,2,28,1,3905477027
10486,8,99,64,11,100,97,87,22,41,14,1,3905477028
10487,99,74,101,37,6,4,105,11,71,42,0,3905477045
10488,83,18,62,112,34,75,71,35,2,11,0,3905477053
10489,8,114,35,71,18,48,63,100,64,6,0,3905477054
10490,15,14,101,12,104,100,1,59,81,22,0,3905477055
10491,56,14,81,4,5,84,32,108,46,18,1,3905477056
10492,22,26,44,9,32,93,23,56,48,27,1,3905477058
10493,87,11,21,3,10,18,76,27,69,91,0,3905477062
10494,5,114,14,34,47,48,16,26,4,11,1,3905477063
10495,97,14,93,27,108,104,19,48,74,99,1,3905477064
10496,114,22,1,9,86,32,71,3,76,49,0,3905477068
10497,13,18,104,87,112,25,114,42,86,92,0,3905477069
10498,35,75,7,22,18,27,95,26,72,34,1,3905477070
10499,30,23,14,8,76,9,107,10,67,99,0,3905477090
10500,56,86,35,2,21,110,22,69,48,42,0,3905477094
10501,74,8,14,57,68,90,72,33,41,21,1,3905477095
10502,18,74,99,16,105,21,93,35,33,91,0,3905477097
10503,40,35,8,114,75,28,11,9,44,26,1,3905477101
10504,91,22,94,8,40,84,14,97,32,23,1,3905477102
10505,11,14,97,42,36,67,21,5,8,35,0,3905477103
10506,78,85,48,110,17,92,8,3,93,26,0,3905477104
10507,97,31,10,60,26,48,74,103,69,111,0,3905477106
10508,42,31,119,41,97,50,34,7,25,59,0,3905477107
10509,4,71,2,76,59,95,35,63,87,28,1,3905477109
10510,114,44,56,32,47,104,57,22,46,64,0,3905477110
10511,54,34,78,7,5,10,23,91,28,48,0,3905477113
10512,87,108,72,26,11,103,53,22,1,16,1,3905477114
10513,14,88,109,1,35,71,54,12,10,57,0,3905477116
10514,95,22,14,18,84,35,16,2,119,72,1,3905477134
10515,104,63,41,40,79,87,97,93,52,74,0,3905477138
10516,52,71,31,93,44,23,14,119,104,32,0,3905477140
10517,29,53,119,10,11,12,76,37,7,14,0,3905477141
10518,45,93,102,99,22,21,74,35,43,14,1,3905477142
10519,106,47,87,7,84,14,23,8,27,22,0,3905477144
10520,9,6,84,21,1,12,74,5,78,14,1,3905477153
10521,94,42,27,100,74,31,11,5,4,104,1,3905477170
10522,18,97,14,20,6,55,35,32,8,96,0,3905477173
10523,30,23,99,107,1,76,72,26,100,49,1,3905477175
10524,14,29,35,114,86,120,76,11,25,32,1,3905477176
10525,49,9,63,42,25,89,34,101,28,14,1,3905477178
10526,67,40,2,120,21,6,71,73,80,35,1,3905477180
10527,114,44,35,22,104,2,93,32,82,21,0,3905477184
10528,64,14,43,44,19,48,63,114,37,8,0,3905477188
10529,59,81,22,106,79,34,4,14,104,38,1,3905477204
10530,114,30,59,35,42,54,45,22,74,8,1,3905477205
10531,21,69,81,23,26,8,14,120,108,47,1,3905477206
10532,35,29,40,32,41,99,60,31,58,44,1,3905477207
10533,6,8,92,2,119,29,27,81,32,44,0,3905477208
10534,8,48,9,41,7,35,14,12,63,10,0,3905477209
10535,79,46,29,25,54,104,26,35,96,14,1,3905477215
10536,14,68,97,21,41,11,25,42,32,101,0,3905477220
10537,14,112,72,69,4,17,30,108,42,89,0,3905477223
10538,11,82,35,8,87,23,99,93,22,34,0,3905477226
10539,5,106,91,22,17,15,100,42,6,4,1,3905477229
10540,54,32,36,14,4,6,21,94,5,44,1,3905477230
10541,102,43,86,48,99,2,22,21,5,57,1,3905477250
10542,35,87,18,25,104,8,22,14,12,34,0,3905477257
10543,16,74,108,14,81,46,5,11,44,63,1,3905477262
10544,14,47,4,45,44,72,113,18,110,98,0,3905477265
10545,6,16,76,93,87,14,48,34,25,7,1,3905477267
10546,21,6,23,45,32,44,35,27,7,119,1,3905477270
10547,32,17,27,12,93,97,64,103,2,95,0,3905477271
10548,75,14,11,67,39,20,97,32,91,74,1,3905477272
10549,32,90,19,73,99,42,8,47,31,105,0,3905477276
10550,56,70,84,2,8,18,10,12,14,62,0,3905477277
10551,44,26,49,34,27,71,75,22,63,14,0,3905477278
10552,30,72,41,14,21,12,71,45,48,63,1,3905477281
10553,100,2,63,8,101,14,48,6,74,3,1,3905477307
10554,25,50,57,94,104,13,15,71,19,40,1,3905477308
10555,62,63,14,93,9,32,16,7,74,41,0,3905477309
10556,34,10,42,104,27,48,39,91,102,112,0,3905477311
10557,36,57,106,31,114,1,17,2,75,99,0,3905477313
10558,90,83,8,74,21,6,106,53,75,33,1,3905477315
10559,86,14,11,12,99,42,68,34,64,1,0,3905477317
10560,104,23,64,95,48,21,69,25,93,101,0,3905477318
10561,8,34,50,97,42,9,48,40,46,93,0,3905477319
10562,16,104,21,39,48,101,2,31,10,14,1,3905477320
10563,93,26,11,7,42,74,1,4,66,100,0,3905477321
10564,11,91,70,63,93,119,22,32,44,105,0,3905477322
10565,112,32,58,114,61,8,42,35,21,49,1,3905477326
10566,62,35,84,21,99,93,37,108,39,5,0,3905477327
10567,71,76,95,5,13,101,81,14,27,98,1,3905477328
10568,97,14,44,113,26,64,119,11,10,20,1,3905477331
10569,74,12,31,49,59,14,21,69,82,106,0,3905477333
10570,85,44,21,64,4,35,84,11,19,55,1,3905477352
10571,8,11,59,93,27,109,41,5,97,35,0,3905477358
10572,44,91,60,22,28,35,34,57,14,96,1,3905477362
10573,40,8,64,99,34,2,75,95,62,22,0,3905477368
10574,95,103,49,40,32,14,27,46,104,72,1,3905477372
10575,21,102,56,93,7,23,63,27,60,70,1,3905477373
10576,12,97,47,20,62,93,120,56,57,26,1,3905477378
10577,61,35,104,29,23,96,48,11,5,99,1,3905477379
10578,23,15,48,64,75,29,93,107,35,25,0,3905477380
10579,7,91,48,44,14,93,70,25,58,107,1,3905477401
